Distribuidora,Comunidad Autónoma,Provincia,SET distribución,Tensión (kV),Latitud,Longitud,UTM x,UTM y,Huso UTM,Banda
Viesgo,Asturias,Asturias,POLIGONO BAIÑA,132,43.27656523,-5.823442456,270895,4795399,30,T
Viesgo,Asturias,Asturias,POLIGONO BAIÑA,132,43.27656523,-5.823442456,270895,4795399,30,T
Viesgo,Asturias,Asturias,POLIGONO BAIÑA,30,43.27656523,-5.823442456,270895,4795399,30,T
Viesgo,Asturias,Asturias,POLIGONO BAIÑA,30,43.27656523,-5.823442456,270895,4795399,30,T
Viesgo,Asturias,Asturias,POLIGONO BAIÑA,30,43.27656523,-5.823442456,270895,4795399,30,T
Viesgo,Asturias,Asturias,POLIGONO BAIÑA,30,43.27656523,-5.823442456,270895,4795399,30,T
Viesgo,Asturias,Asturias,POLIGONO BAIÑA,30,43.27656523,-5.823442456,270895,4795399,30,T
Viesgo,Asturias,Asturias,POLIGONO BAIÑA,30,43.27656523,-5.823442456,270895,4795399,30,T
Viesgo,Asturias,Asturias,POLIGONO BAIÑA,30,43.27656523,-5.823442456,270895,4795399,30,T
Viesgo,Asturias,Asturias,CAMPOMANES,30,43.10660416,-5.812847296,271120,4776494,30,T
Viesgo,Asturias,Asturias,CAMPOMANES,30,43.10660416,-5.812847296,271120,4776494,30,T
Viesgo,Asturias,Asturias,CAMPOMANES,12,43.10660416,-5.812847296,271120,4776494,30,T
Viesgo,Asturias,Asturias,CAMPOMANES,12,43.10660416,-5.812847296,271120,4776494,30,T
Viesgo,Asturias,Asturias,CAMPOMANES,12,43.10660416,-5.812847296,271120,4776494,30,T
Viesgo,Asturias,Asturias,CAMPOMANES,12,43.10660416,-5.812847296,271120,4776494,30,T
Viesgo,Asturias,Asturias,CAMPOMANES,12,43.10660416,-5.812847296,271120,4776494,30,T
Viesgo,Asturias,Asturias,CAMPOMANES,12,43.10660416,-5.812847296,271120,4776494,30,T
Viesgo,Asturias,Asturias,TELLEDO,30,43.02874508,-5.837245326,268842,4767914,30,T
Viesgo,Asturias,Asturias,TELLEDO,30,43.02874508,-5.837245326,268842,4767914,30,T
Viesgo,Asturias,Asturias,TELLEDO,30,43.02874508,-5.837245326,268842,4767914,30,T
Viesgo,Asturias,Asturias,TELLEDO,30,43.02874508,-5.837245326,268842,4767914,30,T
Viesgo,Asturias,Asturias,TELLEDO,30,43.02874508,-5.837245326,268842,4767914,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,55,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,ASTILLERO,12,43.39795993,-3.825507292,433150,4805340,30,T
Viesgo,Cantabria,Cantabria,CARRIEDO,55,43.24425259,-3.835438293,432175,4788278,30,T
Viesgo,Cantabria,Cantabria,CARRIEDO,55,43.24425259,-3.835438293,432175,4788278,30,T
Viesgo,Cantabria,Cantabria,CARRIEDO,55,43.24425259,-3.835438293,432175,4788278,30,T
Viesgo,Cantabria,Cantabria,CARRIEDO,12,43.24425259,-3.835438293,432175,4788278,30,T
Viesgo,Cantabria,Cantabria,CARRIEDO,12,43.24425259,-3.835438293,432175,4788278,30,T
Viesgo,Cantabria,Cantabria,CARRIEDO,12,43.24425259,-3.835438293,432175,4788278,30,T
Viesgo,Cantabria,Cantabria,CARRIEDO,12,43.24425259,-3.835438293,432175,4788278,30,T
Viesgo,Cantabria,Cantabria,CARRIEDO,12,43.24425259,-3.835438293,432175,4788278,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,55,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,55,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,55,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,55,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,EL BOSQUE,12,43.39293324,-3.717743379,441872,4804701,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,55,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,55,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,55,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,55,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,55,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,55,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,MALIAÑO,12,43.41619636,-3.839997204,431997,4807377,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,55,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,55,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,55,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,55,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,55,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,55,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,12,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,12,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,12,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,12,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,12,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,12,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,12,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,12,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,M-CUDEYO,12,43.39986912,-3.741350105,439967,4805488,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,55,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,55,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,55,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,55,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,55,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,12,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,12,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,12,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,12,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,12,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,12,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,PENAGOS,12,43.3490274,-3.82333848,433272,4799904,30,T
Viesgo,Cantabria,Cantabria,RENEDO,55,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,55,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,55,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,12,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,12,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,12,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,12,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,12,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,12,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,12,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,12,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,12,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,RENEDO,12,43.36123887,-3.955171195,422603,4801374,30,T
Viesgo,Cantabria,Cantabria,TORANZO,55,43.21472097,-3.943807512,423340,4785092,30,T
Viesgo,Cantabria,Cantabria,TORANZO,55,43.21472097,-3.943807512,423340,4785092,30,T
Viesgo,Cantabria,Cantabria,TORANZO,55,43.21472097,-3.943807512,423340,4785092,30,T
Viesgo,Cantabria,Cantabria,TORANZO,12,43.21472097,-3.943807512,423340,4785092,30,T
Viesgo,Cantabria,Cantabria,TORANZO,12,43.21472097,-3.943807512,423340,4785092,30,T
Viesgo,Cantabria,Cantabria,TORANZO,12,43.21472097,-3.943807512,423340,4785092,30,T
Viesgo,Cantabria,Cantabria,TORANZO,12,43.21472097,-3.943807512,423340,4785092,30,T
Viesgo,Cantabria,Cantabria,TORANZO,12,43.21472097,-3.943807512,423340,4785092,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,55,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CACICEDO,12,43.43776042,-3.866726421,429858,4809794,30,T
Viesgo,Cantabria,Cantabria,CANDINA,55,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,55,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,55,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,55,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,55,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,55,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,55,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CANDINA,12,43.45273857,-3.832258878,432664,4811429,30,T
Viesgo,Cantabria,Cantabria,CORBAN,55,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,55,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,55,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,55,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,CORBAN,12,43.46487852,-3.876558513,429094,4812814,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,55,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,55,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,55,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,55,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,12,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,12,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,12,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,12,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,12,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,12,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,EL PUERTO,12,43.44244188,-3.831672833,432700,4810285,30,T
Viesgo,Cantabria,Cantabria,ESCOBEDO,55,43.40718525,-3.900056494,427124,4806427,30,T
Viesgo,Cantabria,Cantabria,ESCOBEDO,55,43.40718525,-3.900056494,427124,4806427,30,T
Viesgo,Cantabria,Cantabria,ESCOBEDO,12,43.40718525,-3.900056494,427124,4806427,30,T
Viesgo,Cantabria,Cantabria,ESCOBEDO,12,43.40718525,-3.900056494,427124,4806427,30,T
Viesgo,Cantabria,Cantabria,ESCOBEDO,12,43.40718525,-3.900056494,427124,4806427,30,T
Viesgo,Cantabria,Cantabria,ESCOBEDO,12,43.40718525,-3.900056494,427124,4806427,30,T
Viesgo,Cantabria,Cantabria,ESCOBEDO,12,43.40718525,-3.900056494,427124,4806427,30,T
Viesgo,Cantabria,Cantabria,ESCOBEDO,12,43.40718525,-3.900056494,427124,4806427,30,T
Viesgo,Cantabria,Cantabria,ESCOBEDO,12,43.40718525,-3.900056494,427124,4806427,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,55,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,55,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,55,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,55,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,55,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
Viesgo,Cantabria,Cantabria,LAS LLAMAS,12,43.47701525,-3.799293895,435357,4814099,30,T
